userId,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
546,18,98.0,38.0,13.0,145.5,41.5,0.5,113.5,40.5,0.0,16.0,14.0,0.0,31.5,27.5,131.5,59.5,14.0,10.0
547,190,586.0,170.5,308.0,2499.0,1182.5,643.5,5092.0,380.0,340.0,367.0,90.0,579.5,630.5,1768.5,396.0,1372.0,284.5,133.0
548,39,91.0,16.0,28.0,205.0,93.0,8.0,182.0,27.0,0.0,10.0,9.0,15.0,30.0,93.0,54.0,160.0,21.0,13.0
549,4,5.0,0.0,3.0,30.0,24.0,0.0,29.0,4.5,3.5,2.0,0.0,3.0,6.5,3.5,12.0,9.0,6.0,0.0
550,75,118.0,14.0,14.0,106.0,121.0,0.0,189.0,20.0,14.0,24.0,0.0,4.0,64.0,83.0,107.0,257.0,46.0,5.0
551,15,69.0,36.0,95.0,92.0,32.0,0.0,98.0,43.0,0.0,28.0,10.0,47.0,14.0,40.0,46.0,62.0,3.0,19.0
552,16,17.0,11.0,17.0,41.0,37.0,0.0,36.0,13.0,0.0,10.0,0.0,10.0,4.0,7.0,20.0,42.0,10.0,3.0
553,127,374.0,37.5,48.5,172.5,154.0,3.0,257.5,138.5,5.0,18.5,157.0,4.0,63.0,58.0,216.0,250.5,91.5,18.5
554,13,35.0,4.0,8.0,73.0,21.0,0.0,128.0,15.0,0.0,29.0,0.0,4.0,12.0,44.0,23.0,40.0,13.0,2.0
555,20,39.0,0.0,4.0,74.0,32.0,3.0,146.0,7.0,0.0,14.0,3.0,0.0,7.0,44.0,38.0,55.0,21.0,3.0
556,10,44.0,4.0,8.0,22.0,29.0,0.0,51.0,0.0,0.0,5.0,9.0,4.0,3.0,4.0,24.0,62.0,5.0,5.0
557,6,39.5,37.5,86.5,128.5,0.5,0.0,15.5,29.0,0.0,0.0,6.5,27.5,4.0,40.5,4.0,4.5,0.0,1.0
558,20,82.0,22.0,30.0,227.0,176.0,6.0,688.0,20.0,24.0,52.0,3.0,17.0,80.0,172.0,69.0,183.0,59.0,28.0
559,39,154.0,41.0,62.0,183.0,71.0,0.0,276.0,35.0,15.0,14.0,9.0,27.0,39.0,114.0,95.0,149.0,40.0,14.0
560,36,137.5,51.0,76.5,135.0,61.0,0.0,127.0,32.5,0.0,66.0,8.5,19.5,20.5,28.0,107.5,143.0,12.5,5.0
561,123,376.0,98.0,126.5,481.5,148.5,7.5,309.5,234.0,7.5,62.5,51.5,88.0,60.5,193.0,229.5,256.0,26.5,19.5
562,94,299.5,57.0,86.5,414.5,224.0,9.5,397.0,155.5,8.0,47.0,44.0,36.5,72.0,213.0,188.0,291.0,40.0,19.0
563,69,161.5,89.5,24.5,159.0,162.5,6.5,329.5,66.5,4.5,22.0,81.0,7.0,67.0,49.5,171.5,186.5,86.5,4.5
564,310,911.0,324.0,615.0,2485.0,709.0,121.0,2875.0,529.0,84.0,1044.0,11.0,311.0,498.0,1088.0,746.0,1548.0,162.0,88.0
565,7,21.0,0.0,0.0,34.0,8.0,0.0,60.0,2.0,4.0,0.0,3.0,0.0,0.0,27.0,25.0,23.0,8.0,2.0
566,14,24.5,0.0,0.0,27.5,28.0,0.0,28.5,9.0,0.0,8.5,19.5,0.0,5.0,0.0,23.5,32.0,0.0,0.0
567,9,26.5,3.5,3.5,38.5,65.0,0.0,80.5,15.0,0.0,9.0,4.5,0.0,10.5,23.0,29.5,49.0,11.0,0.0
568,19,62.0,11.0,14.0,31.0,45.0,0.0,44.0,14.0,0.0,8.0,7.0,8.0,5.0,19.0,29.0,90.0,5.0,2.0
569,17,30.0,0.0,10.0,119.0,73.0,0.0,212.0,11.0,21.0,4.0,0.0,23.0,55.0,188.0,2.0,80.0,55.0,2.0
570,81,196.0,13.0,22.5,69.0,112.0,0.0,172.5,67.5,0.0,24.0,49.5,0.0,32.5,32.5,58.5,242.5,31.0,3.0
571,20,36.0,11.5,10.0,91.0,36.5,4.5,66.0,21.5,0.0,25.5,12.0,0.0,27.0,35.5,48.0,65.5,11.5,7.5
572,42,90.0,23.0,29.5,82.5,99.0,0.0,198.5,56.5,0.0,34.5,27.0,4.5,18.5,87.5,52.5,139.0,25.5,6.5
573,7,34.0,32.0,42.0,57.0,12.0,0.0,66.0,26.0,3.0,2.0,4.0,23.0,7.0,40.0,8.0,21.0,22.0,4.0
574,147,319.5,74.5,86.0,494.0,361.5,0.0,474.0,100.5,21.5,52.5,43.0,17.0,102.5,211.0,222.5,427.5,45.0,20.0
575,87,330.0,99.0,194.0,865.0,185.0,0.0,838.0,201.0,32.0,26.0,8.0,267.0,126.0,574.0,114.0,199.0,114.0,123.0
576,14,37.0,0.0,0.0,29.0,16.0,19.0,75.0,3.0,0.0,0.0,10.0,10.0,5.0,29.0,54.0,35.0,0.0,0.0
577,93,527.0,178.0,244.5,458.0,138.0,8.5,419.0,308.0,9.0,52.0,22.0,86.0,61.0,210.0,246.0,231.5,83.0,18.5
578,7,13.0,4.0,8.0,18.5,25.0,0.0,78.0,4.0,0.0,4.0,2.0,5.5,10.5,25.5,5.5,20.0,10.0,0.0
579,5,7.5,1.5,6.5,13.0,0.5,0.0,6.0,5.5,0.0,0.5,0.0,0.0,3.5,7.0,4.0,9.0,0.0,0.0
580,302,776.5,310.0,275.5,1199.0,472.5,46.0,1228.0,461.5,30.5,339.5,83.0,142.5,213.0,497.0,580.5,673.5,161.5,43.5
581,12,14.0,8.5,16.0,45.5,15.0,0.5,22.5,5.5,0.0,1.0,0.5,4.5,0.5,9.5,1.0,9.5,0.5,3.5
582,23,133.0,92.0,138.5,212.5,27.0,0.0,190.5,108.5,0.0,27.0,12.5,192.5,18.0,177.0,39.0,45.5,6.0,3.0
583,9,15.5,0.0,0.0,8.0,53.5,0.0,65.5,0.0,0.0,2.5,20.5,0.0,4.5,8.0,11.5,24.0,3.5,4.0
584,73,188.0,57.0,73.0,208.0,181.5,0.0,342.0,101.5,0.0,41.0,68.0,12.0,75.0,128.5,124.5,236.0,45.5,8.5
585,37,163.0,47.0,69.0,721.0,176.0,4.0,597.0,84.0,61.0,39.0,0.0,100.0,95.0,303.0,95.0,160.0,145.0,32.0
586,26,72.5,12.0,8.0,54.0,59.0,0.0,87.0,29.0,3.5,7.0,0.0,0.0,17.5,21.0,47.5,80.0,11.5,3.0
587,37,191.0,11.0,27.5,602.0,346.5,100.0,1409.0,102.5,91.5,48.5,4.5,70.5,227.0,506.5,55.0,303.5,164.0,55.0
588,21,52.0,3.0,3.0,50.0,55.0,0.0,76.0,3.0,0.0,7.0,7.0,3.0,17.0,21.0,19.0,93.0,19.0,7.0
589,32,74.0,4.0,4.0,30.0,35.0,0.0,32.0,17.0,0.0,3.0,4.0,4.0,11.0,13.0,32.0,86.0,3.0,7.0
590,36,70.0,13.0,20.0,107.0,57.0,0.0,118.0,28.0,0.0,9.0,11.0,13.0,21.0,62.0,48.0,107.0,28.0,17.0
591,8,23.0,22.5,28.5,63.5,14.5,0.0,25.5,29.0,0.0,3.0,0.0,20.5,3.0,31.5,10.5,6.0,7.0,0.0
592,69,220.0,28.0,48.0,164.0,68.0,1.0,102.0,41.0,0.0,40.0,7.0,20.0,25.0,50.0,124.0,199.0,18.0,0.0
593,29,58.0,4.0,16.0,94.0,53.0,4.0,93.0,23.0,0.0,15.0,4.0,0.0,17.0,64.0,50.0,127.0,8.0,0.0
594,23,55.0,17.0,17.0,141.0,90.0,23.0,98.0,15.0,14.0,24.0,0.0,13.0,19.0,30.0,55.0,65.0,19.0,4.0
595,15,129.0,142.0,216.0,254.0,78.0,48.0,287.0,91.0,18.0,8.0,10.0,163.0,32.0,154.0,22.0,82.0,12.0,7.0
596,148,292.5,34.0,72.0,521.0,432.0,41.0,935.5,113.5,14.5,144.5,21.0,30.0,200.0,280.5,235.5,653.0,122.0,37.5
597,49,155.0,55.0,78.0,367.0,125.0,5.0,263.0,63.0,49.0,86.0,0.0,36.0,213.0,181.0,258.0,239.0,46.0,13.0
598,57,236.5,81.0,108.0,592.5,129.0,17.0,415.5,125.5,5.0,57.0,7.5,82.5,66.5,191.0,119.0,161.0,59.0,12.5
599,28,184.0,31.5,80.0,523.0,29.0,6.0,264.0,151.5,0.0,3.5,76.0,47.5,30.0,367.0,73.5,60.0,13.5,0.0
600,8,47.5,61.0,57.5,33.5,13.5,0.0,74.0,30.0,0.0,0.0,27.0,22.0,13.0,28.0,18.0,22.5,4.5,0.0
601,16,31.5,11.0,3.5,15.0,38.5,0.0,103.5,3.5,0.0,10.5,14.5,0.0,44.5,20.0,73.0,80.5,4.0,0.0
602,24,87.0,49.0,79.0,124.0,86.0,9.0,266.0,58.0,4.0,25.0,13.0,62.0,23.0,103.0,34.0,112.0,18.0,4.0
603,44,168.0,77.0,131.0,171.0,36.0,0.0,104.0,105.0,0.0,9.0,14.0,85.0,8.0,64.0,90.0,87.0,24.0,12.0
604,6,11.0,0.0,2.0,25.0,9.0,0.0,14.5,3.5,0.0,3.5,0.0,0.0,3.5,0.0,5.0,21.5,0.0,7.5
605,68,257.0,88.0,250.0,542.0,136.0,17.0,566.0,120.0,31.0,64.0,12.0,112.0,107.0,271.0,80.0,244.0,47.0,19.0
606,8,43.0,21.5,14.5,115.0,71.5,0.0,156.5,25.5,5.0,13.5,4.0,8.0,27.5,39.5,19.0,73.5,0.0,0.0
607,160,501.5,107.0,174.5,695.0,340.0,7.5,478.5,209.5,8.5,78.5,38.0,61.0,94.0,227.5,278.5,451.0,57.0,43.0
608,55,100.0,24.0,21.0,288.0,354.0,22.0,713.0,35.0,50.0,92.0,0.0,14.0,160.0,177.0,93.0,390.0,56.0,30.0
609,12,23.0,1.0,6.0,77.0,59.0,15.0,142.0,17.0,5.0,41.0,0.0,9.0,28.0,35.0,2.0,52.0,13.0,1.0
610,8,38.5,12.5,12.5,139.0,62.0,3.0,220.5,16.0,7.5,16.5,0.0,0.0,33.5,90.0,26.5,76.5,16.5,5.0
611,19,46.0,8.0,8.0,34.0,22.5,0.0,49.0,21.5,0.0,3.0,11.0,9.5,10.5,33.5,14.5,59.0,9.5,0.0
612,24,79.5,18.0,33.0,89.5,47.5,0.0,102.5,25.0,0.0,4.0,15.5,11.0,14.0,31.5,34.5,70.0,8.5,7.0
613,21,57.5,13.5,13.5,60.5,50.5,0.0,100.5,23.5,0.0,13.0,0.0,0.0,15.5,13.5,26.0,70.5,10.0,0.0
614,18,32.0,3.0,9.0,157.0,93.0,0.0,181.0,7.0,29.0,16.0,0.0,22.0,57.0,126.0,13.0,80.0,31.0,0.0
615,165,416.0,100.5,100.0,454.5,287.0,12.0,590.0,169.5,4.5,129.0,143.5,26.5,117.0,165.0,360.5,481.0,87.0,24.5
616,8,24.0,4.0,8.0,56.0,30.0,0.0,78.0,19.0,0.0,3.0,0.0,4.0,3.0,50.0,16.0,44.0,9.0,0.0
617,7,27.0,14.0,16.0,123.0,17.0,0.0,97.0,31.0,3.0,82.0,4.0,13.0,21.0,49.0,13.0,72.0,9.0,0.0
618,7,11.0,4.0,4.0,23.0,24.0,4.0,77.0,8.0,4.0,28.0,0.0,12.0,9.0,31.0,16.0,48.0,10.0,0.0
619,18,38.0,8.0,10.0,37.0,48.0,5.0,65.0,5.0,0.0,7.0,8.0,8.0,12.0,22.0,24.0,60.0,4.0,11.0
620,38,172.0,97.0,105.5,240.5,48.5,8.0,219.5,120.5,0.0,6.0,90.0,51.5,19.5,170.5,69.0,69.0,19.5,0.0
621,12,86.5,26.0,34.5,253.0,23.0,7.5,129.5,77.0,0.0,5.5,0.0,33.5,20.5,61.5,59.5,25.0,13.5,8.5
622,18,53.0,18.0,14.5,19.5,40.5,5.0,51.5,15.0,3.0,9.0,25.0,4.5,13.0,9.5,38.5,34.0,5.0,4.5
623,45,145.5,44.5,58.5,196.5,89.5,0.0,160.5,62.0,0.0,6.0,29.0,11.5,22.5,69.5,70.0,106.5,17.5,0.0
624,591,1161.0,278.5,399.5,2620.0,881.5,74.5,1674.0,431.5,11.0,155.5,231.5,195.0,275.5,625.5,754.5,1172.0,162.5,164.0
625,22,91.5,34.5,16.5,53.5,31.0,13.5,159.0,33.5,0.0,4.5,48.0,0.0,31.0,45.0,90.5,85.5,18.0,4.0
626,35,82.0,31.0,34.0,206.0,62.0,0.0,201.0,38.0,5.0,126.0,0.0,12.0,58.0,69.0,67.0,179.0,8.0,3.0
627,72,131.0,14.0,15.5,135.5,180.5,15.5,281.5,59.0,7.5,63.5,35.5,7.5,83.5,90.0,86.5,268.0,31.5,9.0
628,21,29.5,8.5,2.5,75.5,71.0,4.0,177.5,18.0,9.5,14.0,3.5,2.0,41.5,42.5,41.0,93.5,17.0,16.0
629,8,33.0,11.0,15.0,50.0,12.0,0.0,63.0,8.0,0.0,8.0,5.0,8.0,0.0,32.0,12.0,29.0,17.0,21.0
630,5,14.5,4.0,4.0,32.0,30.5,4.5,52.0,7.5,4.5,2.0,6.5,0.0,22.0,27.5,9.5,27.0,4.5,0.0
631,12,16.0,0.0,4.0,17.0,20.0,0.0,53.0,4.0,5.0,10.0,0.0,0.0,27.0,19.0,11.0,57.0,11.0,0.0
632,19,46.0,9.0,16.5,40.5,35.5,0.0,68.5,5.0,0.0,8.5,13.0,0.0,0.0,15.5,23.0,51.0,21.5,0.0
633,9,24.0,6.0,13.0,38.0,22.0,0.0,52.0,10.0,0.0,0.0,7.0,10.0,3.0,21.0,14.0,39.0,7.0,4.0
634,5,11.5,3.0,1.5,26.0,25.5,0.0,33.5,1.5,0.0,0.0,0.0,0.0,5.0,3.5,11.5,5.5,10.5,3.5
635,2,2.5,0.0,0.0,18.5,45.5,0.0,46.5,0.0,0.0,13.5,0.0,0.0,11.0,4.0,8.0,35.0,5.5,2.5
636,3,17.0,3.0,8.0,54.0,21.0,0.0,58.0,18.0,0.0,3.0,0.0,5.0,12.0,24.0,14.0,23.0,0.0,0.0
637,4,10.5,0.0,3.0,33.5,27.5,0.0,58.0,10.5,0.0,3.5,0.0,6.0,10.0,14.5,12.5,18.0,10.0,0.0
638,4,17.5,4.5,8.0,38.5,4.5,0.0,13.5,0.0,0.0,4.0,0.0,3.5,0.0,13.0,19.0,4.5,0.0,8.5
639,14,37.0,9.0,13.0,42.0,33.0,5.0,113.0,7.0,0.0,7.0,10.0,9.0,13.0,44.0,19.0,65.0,12.0,9.0
640,10,54.0,7.0,23.0,61.0,18.0,6.0,73.0,11.0,0.0,3.0,0.0,17.0,3.0,53.0,24.0,31.0,8.0,0.0
641,29,80.0,16.0,52.0,262.0,63.0,5.0,254.0,41.0,0.0,24.0,8.0,37.0,27.0,174.0,33.0,147.0,17.0,6.0
642,3,12.0,0.0,0.0,39.0,35.0,10.0,68.0,8.0,17.0,2.0,0.0,13.0,25.0,36.0,13.0,24.0,4.0,8.0
643,15,16.5,0.0,0.0,14.5,49.0,0.0,27.0,6.5,0.0,0.0,9.5,0.0,5.0,4.0,14.5,34.0,2.0,0.0
644,3,15.0,10.0,12.0,90.0,12.0,0.0,70.0,11.0,0.0,16.0,0.0,4.0,16.0,32.0,13.0,15.0,5.0,0.0
645,4,38.0,6.5,17.0,43.5,13.5,0.0,41.0,22.0,3.5,4.0,0.0,6.5,14.0,16.5,19.5,26.0,10.5,7.0
646,37,213.0,157.0,241.0,456.0,40.0,0.0,131.0,120.0,0.0,34.0,15.0,103.0,26.0,117.0,183.0,79.0,9.0,23.0
647,26,46.0,14.0,19.0,142.0,253.0,5.0,393.0,18.0,40.0,34.0,0.0,9.0,63.0,64.0,44.0,237.0,28.0,13.0
648,43,93.0,35.5,33.0,396.0,228.5,97.5,538.5,51.0,4.0,4.5,11.0,18.5,42.5,156.0,31.0,179.0,78.0,10.0
649,25,55.0,16.0,23.0,145.0,59.0,0.0,142.0,28.0,0.0,7.0,10.0,17.0,19.0,83.0,27.0,111.0,17.0,9.0
650,12,29.0,0.0,0.0,19.0,12.0,0.0,52.0,0.0,0.0,3.0,0.0,0.0,3.0,30.0,11.0,42.0,0.0,0.0
651,6,36.0,5.0,8.0,36.0,4.0,0.0,33.0,8.0,0.0,4.0,0.0,8.0,0.0,22.0,14.0,0.0,8.0,0.0
652,59,172.5,55.5,63.5,524.0,87.5,0.0,540.5,99.5,8.0,16.0,15.5,40.5,29.5,414.5,156.5,189.0,13.0,0.0
653,5,70.0,33.0,69.0,122.0,1.0,0.0,102.0,28.0,0.0,5.0,14.0,18.0,10.0,51.0,23.0,17.0,8.0,7.0
654,192,741.5,178.5,282.5,1173.5,354.0,24.0,923.0,333.5,18.0,181.5,69.0,137.0,191.5,461.5,480.0,667.5,79.0,43.0
655,33,138.5,25.5,33.5,255.0,75.0,0.0,89.0,110.0,9.0,62.5,31.0,21.0,40.0,59.0,77.0,100.5,5.0,12.0
656,17,97.0,46.0,52.0,213.0,58.0,0.0,341.0,42.0,10.0,34.0,0.0,29.0,67.0,134.0,50.0,82.0,38.0,4.0
657,7,22.0,3.0,3.0,20.0,25.0,0.0,39.0,3.0,0.0,9.0,7.0,3.0,3.0,9.0,10.0,40.0,7.0,4.0
658,10,32.0,28.0,39.0,88.0,38.0,0.0,168.0,34.0,4.0,8.0,13.0,28.0,16.0,85.0,12.0,44.0,47.0,8.0
659,31,75.0,8.0,17.0,110.0,78.0,4.0,298.0,33.0,0.0,20.0,10.0,12.0,46.0,126.0,62.0,136.0,28.0,9.0
660,52,238.0,97.5,75.0,94.0,27.5,0.0,89.0,96.5,0.0,0.5,141.5,9.0,48.0,37.5,180.0,81.0,16.0,5.0
661,5,36.0,4.0,4.0,41.5,17.0,0.0,92.5,10.0,0.0,0.0,0.0,0.0,4.5,7.5,13.0,10.0,13.5,0.0
662,18,48.0,11.0,32.0,77.0,22.0,0.0,91.0,20.0,0.0,0.0,11.0,11.0,6.0,55.0,15.0,58.0,14.0,9.0
663,11,46.5,13.0,17.0,53.0,8.0,0.0,29.5,8.0,0.0,4.0,0.0,0.0,7.0,10.5,30.5,29.5,4.0,0.0
664,252,493.5,75.5,54.5,460.0,533.5,4.0,820.0,204.5,23.0,226.0,171.5,10.5,309.0,188.5,597.5,918.5,113.5,12.5
665,76,286.0,171.0,283.0,662.0,133.0,0.0,631.0,189.0,0.0,61.0,14.0,134.0,45.0,430.0,141.0,235.0,47.0,29.0
666,13,31.0,5.0,8.0,46.0,25.0,5.0,44.0,4.0,0.0,6.0,6.0,5.0,0.0,24.0,14.0,43.0,10.0,8.0
667,15,25.0,24.0,24.0,93.0,44.0,0.0,152.0,20.0,0.0,0.0,4.0,11.0,8.0,75.0,17.0,70.0,23.0,9.0
668,2,6.0,9.0,3.0,31.0,32.0,0.0,56.0,8.0,0.0,5.0,0.0,0.0,3.0,5.0,0.0,18.0,9.0,0.0
669,9,19.0,0.0,0.0,51.0,15.0,0.0,41.0,3.0,5.0,18.0,0.0,0.0,11.0,13.0,23.0,40.0,0.0,5.0
670,5,17.0,4.0,8.0,27.0,32.0,0.0,64.0,10.0,3.0,5.0,3.0,0.0,15.0,26.0,15.0,39.0,13.0,1.0
671,22,118.5,51.0,65.0,190.5,81.0,12.0,196.5,75.0,0.0,8.0,4.0,34.0,17.0,89.0,48.5,77.0,27.0,17.5
